MAKE,MODEL,MYR,OL,OW,OH ,WB,CW ,A,B,C,D,E,F,G,TWF,TWR ,WDIST
CHEVROLET,SILVERADO 3500HD CREW CAB L/BOX SRW 2WD,19,676,208,205,437,3119,142,394,47,95,130,103,136,171,173,N/A
CHEVROLET,SILVERADO 3500HD CREW CAB L/BOX SRW 4X4,19,676,208,205,437,3249,142,394,47,95,130,103,136,171,173,N/A
CHEVROLET,SILVERADO 3500HD CREW CAB M/BOX 2WD,19,635,208,203,404,2928,142,353,47,95,130,103,128,171,173,N/A
CHEVROLET,SILVERADO 3500HD CREW CAB M/BOX 4X4,19,635,208,203,404,3065,142,353,47,95,130,103,128,171,173,N/A
CHEVROLET,SILVERADO 3500HD DOUBLE CAB L/BOX DRW 2WD,19,651,208,203,413,3083,142,370,47,95,130,103,136,171,173,N/A
CHEVROLET,SILVERADO 3500HD DOUBLE CAB L/BOX DRW 4X4,19,651,208,203,413,3211,142,370,47,95,130,103,136,171,173,N/A
CHEVROLET,SILVERADO 3500HD DOUBLE CAB L/BOX SRW 2WD,19,651,208,205,413,3078,142,370,47,95,130,103,136,171,173,N/A
CHEVROLET,SILVERADO 3500HD DOUBLE CAB L/BOX SRW 4X4,19,651,208,205,413,3206,142,370,47,95,130,103,136,171,173,N/A
CHEVROLET,SILVERADO 3500HD REG CAB L/BOX DRW 2WD,19,598,208,203,360,2875,142,317,47,95,130,103,136,171,173,N/A
CHEVROLET,SILVERADO 3500HD REG CAB L/BOX DRW 4X4,19,598,208,203,360,3010,142,317,47,95,130,103,136,171,173,N/A
CHEVROLET,SILVERADO 3500HD REG CAB L/BOX SRW 2WD,19,598,208,205,360,2875,142,317,47,95,130,103,136,171,173,N/A
CHEVROLET,SILVERADO 3500HD REG CAB L/BOX SRW 4X4,19,598,208,205,360,3010,142,317,47,95,130,103,136,171,173,N/A
CHEVROLET,SONIC 4DR SEDAN,17,442,174,152,252,1292,97,55,35,81,103,89,102,151,151,62/38
CHEVROLET,SONIC 5DR HATCHBACK,17,406,174,152,252,1263,97,125,35,82,103,89,66,151,151,62/38
CHEVROLET,SPARK 4DR HATCHBACK,16,364,160,148,239,1019,84,112,35,83,102,73,52,138,138,64/36
CHEVROLET,SPARK EV 4DR HATCHBACK,16,372,163,159,238,1300,84,108,37,85,104,79,56,141,141,63/37
CHEVROLET,SUBURBAN 4DR SUV AWD,14,570,204,189,330,2620,138,261,43,103,122,103,137,173,173,51/49
CHEVROLET,SUBURBAN 4DR SUV RWD,14,570,204,189,330,2511,138,261,43,103,122,103,137,173,173,51/49
CHEVROLET,TAHOE 4DR SUV AWD,14,518,204,189,295,2515,138,209,43,103,122,103,120,173,173,52/48
CHEVROLET,TAHOE 4DR SUV RWD,14,518,204,189,295,2408,138,209,43,103,122,103,120,173,173,52/48
CHEVROLET,TRAVERSE 4DR SUV AWD,17,519,200,180,307,2132,125,219,46,94,113,102,111,171,170,58/42
CHEVROLET,TRAVERSE 4DR SUV FWD,17,519,200,180,307,1978,125,219,46,94,113,102,111,171,170,58/42
CHEVROLET,TRAX AWD 4DR SUV,17,425,178,167,256,1476,108,140,36,92,105,93,76,154,154,60/40
CHEVROLET,TRAX FWD 4DR SUV,17,425,178,167,256,1382,108,140,36,92,105,93,76,154,154,60/40
CHEVROLET,VOLT 4DR HATCHBACK,15,458,181,143,269,1607,117,57,34,80,110,102,88,154,157,60/40
CHRYSLER,300 4DR SEDAN HEMI RWD,11,505,191,149,305,1937,139,63,34,89,118,92,108,163,162,54/46
CHRYSLER,300 4DR SEDAN V6 AWD,11,505,191,149,305,2047,139,63,34,89,118,92,108,163,162,54/46
CHRYSLER,300 4DR SEDAN V6 RWD,11,505,191,149,305,1797,139,63,34,89,118,92,108,163,162,52/48
CHRYSLER,PACIFICA 4DR MINIVAN,16,519,202,178,310,1964,113,231,44,97,130,96,113,174,174,55/45
CHRYSLER,PACIFICA HYBRID 4DR MINIVAN,16,519,202,178,310,2242,113,231,44,97,130,96,113,174,174,56/44
DODGE,CHALLENGER 2DR COUPE AWD V6,9,502,192,145,295,1867,137,84,30,85,119,95,112,160,162,56/44
DODGE,CHALLENGER 2DR COUPE RWD SRT 392 / HELLCAT,9,502,192,145,295,1891,137,84,30,85,119,95,112,160,162,56/44
DODGE,CHALLENGER 2DR COUPE RWD V6,9,502,192,145,295,1785,137,84,30,85,119,95,112,160,162,56/44
DODGE,CHALLENGER 2DR COUPE RWD V8,9,502,192,145,295,1852,137,84,30,85,119,95,112,160,162,56/44
DODGE,CHARGER 4DR SEDAN AWD,15,504,191,148,305,1886,136,71,34,84,117,89,110,161,162,56/44
DODGE,CHARGER 4DR SEDAN RWD HELLCAT,15,504,191,148,305,2075,136,71,34,84,117,89,110,163,162,56/44
DODGE,CHARGER 4DR SEDAN RWD R/T SCAT PACK/SRT392,15,504,191,148,305,1996,136,71,34,84,117,89,110,163,162,56/44
DODGE,CHARGER 4DR SEDAN RWD V6,15,504,191,148,305,1785,136,71,34,84,117,89,110,161,162,56/44
DODGE,CHARGER 4DR SEDAN RWD V8,15,504,191,148,305,1934,136,71,34,84,117,89,110,161,162,56/44
DODGE,DURANGO 4DR SUV AWD V6,11,508,193,180,304,2262,131,218,40,96,125,86,118,162,163,56/44
DODGE,DURANGO 4DR SUV AWD V8,11,508,193,180,304,2418,131,218,40,96,125,86,118,162,163,56/44
DODGE,GRAND CARAVAN 4DR VAN FWD,8,514,200,172,308,2050,102,219,47,89,135,96,111,167,165,56/44
DODGE,JOURNEY 4DR SUV AWD V6,8,489,183,170,289,1926,112,184,41,87,122,100,100,157,158,56/44
DODGE,JOURNEY 4DR SUV FWD I4,8,489,183,170,289,1735,112,184,41,87,122,100,100,157,158,56/44
DODGE,JOURNEY 4DR SUV FWD V6,8,489,183,170,289,1834,112,184,41,87,122,100,100,157,158,56/44
FERRARI,488 PISTA,20,461,198,121,265,1385,N/A,N/A,N/A,N/A,N/A,N/A,N/A,168,165,42/58
FERRARI,488 PISTA SPIDER,20,461,198,121,265,1485,N/A,N/A,N/A,N/A,N/A,N/A,N/A,168,165,42/58
FERRARI,812 GTS,20,469,197,127,272,1645,N/A,N/A,N/A,N/A,N/A,N/A,N/A,167,165,47/53
FERRARI,812 SUPERFAST,17,466,197,127,272,1630,N/A,N/A,N/A,N/A,N/A,N/A,N/A,167,165,47/53
FERRARI,F8 SPIDER,20,461,198,121,265,1505,N/A,N/A,N/A,N/A,N/A,N/A,N/A,168,165,42/58
FERRARI,F8 TRIBUTO,20,461,198,121,265,1435,N/A,N/A,N/A,N/A,N/A,N/A,N/A,168,165,42/58
FERRARI,GTC4 LUSSO / LUSSO T,16,492,198,138,299,1790,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47/53
FERRARI,PORTOFINO,18,459,194,132,267,1664,N/A,N/A,N/A,N/A,N/A,N/A,N/A,163,164,46/54
FERRARI,SF90 STRADALE,20,471,197,119,265,1570,N/A,N/A,N/A,N/A,N/A,N/A,N/A,168,165,45/55
FIAT,124 SPIDER 2DR CONVERTIBLE,16,407,173,124,231,1114,155,79,31,67,116,85,91,152,150,54/46
FIAT,500L 4DR HATCHBACK,13,425,179,165,261,1476,93,137,40,87,110,86,78,151,151,61/39
FIAT,500X 4DR SUV AWD,15,426,180,161,257,1487,110,156,40,87,107,88,81,154,154,61/39
FORD,ECOSPORT 4DR CUV AWD,19,410,176,165,252,1497,95,135,42,84,97,85,75,152,152,59/41
FORD,ECOSPORT 4DR CUV FWD,19,410,176,165,252,1370,95,135,42,84,97,85,75,152,152,59/41
FORD,EDGE 4DR SUV 2.0L AWD,19,480,193,174,285,1875,108,158,50,79,108,97,99,165,164,58/42
FORD,EDGE 4DR SUV 2.0L FWD,19,480,193,174,285,1800,108,158,50,79,108,97,99,165,164,58/42
FORD,EDGE 4DR SUV 2.7L AWD,19,480,193,174,285,2035,108,158,50,79,108,97,99,165,164,58/42
FORD,ESCAPE 4DR SUV 1.5L AWD,20,459,188,168,271,1571,122,156,42,86,115,96,92,159,157,58/42
FORD,ESCAPE 4DR SUV 1.5L FWD,20,459,188,168,271,1496,122,156,42,86,115,96,92,159,157,59/41
FORD,ESCAPE 4DR SUV 2.0L AWD,20,459,188,168,271,1611,122,156,42,86,115,96,92,159,157,58/42
FORD,ESCAPE 4DR SUV 2.5L HYBRID AWD,20,459,188,168,271,1681,122,156,42,86,115,96,92,159,157,58/42
FORD,ESCAPE 4DR SUV 2.5L HYBRID FWD,20,459,188,168,271,1612,122,156,42,86,115,96,92,159,157,59/41
FORD,ESCAPE 4DR SUV 2.5L PHEV AWD,20,459,188,168,271,1762,122,156,42,86,115,96,92,159,157,58/42
FORD,EXPEDITION 4WD SUV,18,533,203,194,311,2551,134,215,45,82,139,97,127,172,171,50/50
FORD,EXPEDITION MAX 4WD SUV,18,564,203,194,334,2628,134,245,45,82,139,97,133,172,171,50/50
FORD,EXPLORER 4DR SUV,19,505,200,178,303,2022,132,196,39,101,132,86,117,170,170,50/50
FORD,EXPLORER 4DR SUV HYBRID,19,505,200,178,303,2254,132,196,39,101,132,86,117,170,170,52/48
FORD,F-150 P/U REG CAB 6.5-FT BOX 2WD,14,527,203,192,311,1837,133,247,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U REG CAB 6.5-FT BOX 4X4,14,527,203,195,311,1955,133,247,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U REG CAB 8-FT BOX 2WD,14,574,203,191,358,1884,133,294,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U REG CAB 8-FT BOX 4X4,14,574,203,195,358,1989,133,294,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U SUPERCAB 6.5-FT BOX 2WD,14,584,203,192,368,1983,133,304,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U SUPERCAB 6.5-FT BOX 4X4,14,584,203,196,368,2081,133,304,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U SUPERCAB 8-FT BOX 2WD,14,632,203,192,416,2059,133,352,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U SUPERCAB 8-FT BOX 4X4,14,632,203,196,416,2217,133,352,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U SUPERCREW 5.5-FT BOX 2WD,14,584,203,192,368,2028,133,304,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U SUPERCREW 5.5-FT BOX 4X4,14,584,203,196,368,2130,133,304,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U SUPERCREW 6.5-FT BOX 2WD,14,614,203,192,398,2087,133,334,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U SUPERCREW 6.5-FT BOX 4X4,14,614,203,196,398,2236,133,334,48,96,140,96,120,172,172,58/42
FORD,F-150 POLICE RESPONDER,14,584,203,196,368,2130,133,304,48,96,140,96,120,172,172,58/42
FORD,F-150 RAPTOR SUPERCAB 5.5-FT BOX 4X4,17,554,219,199,341,2506,133,274,48,96,140,94,119,188,187,58/42
FORD,F-150 RAPTOR SUPERCREW 5.5-FT BOX 4X4,17,584,219,199,371,2584,133,304,48,96,140,94,119,188,187,58/42
FORD,F-250 SD P/U CREW CAB L/BOX,17,670,203,198,447,2854,134,385,47,90,141,97,126,174,171,N/A
FORD,F-250 SD P/U CREW CAB L/BOX 4X4,17,670,203,207,447,3037,134,385,47,90,141,97,126,174,171,N/A
FORD,F-250 SD P/U CREW CAB S/BOX,17,629,203,199,406,2745,134,344,47,90,141,97,126,174,171,N/A
FORD,F-250 SD P/U CREW CAB S/BOX 4X4,17,629,203,207,406,2938,134,344,47,90,141,97,126,174,171,N/A
FORD,F-250 SD P/U REG CAB L/BOX,17,583,203,198,360,2578,134,298,47,90,141,97,126,174,171,N/A
FORD,F-250 SD P/U REG CAB L/BOX 4X4,17,583,203,207,360,2770,134,298,47,90,141,97,126,174,171,N/A
FORD,F-250 SD P/U SUPERCAB L/BOX,17,640,203,198,417,2734,134,355,47,90,141,97,126,174,171,N/A
FORD,F-250 SD P/U SUPERCAB L/BOX 4x4,17,640,203,207,417,2922,134,355,47,90,141,97,126,174,171,N/A
FORD,F-250 SD P/U SUPERCAB S/BOX,17,599,203,199,376,2691,134,314,47,90,141,97,126,174,171,N/A
FORD,F-250 SD P/U SUPERCAB S/BOX 4X4,17,599,203,207,376,2890,134,314,47,90,141,97,126,174,171,N/A
FORD,F-350 SD P/U CREW CAB L/BOX,17,670,203,198,447,2956,134,385,47,90,141,97,126,174,171,N/A
FORD,F-350 SD P/U CREW CAB L/BOX 4X4,17,670,203,206,447,3142,134,385,47,90,141,97,126,174,171,N/A
FORD,F-350 SD P/U CREW CAB L/BOX DRW,17,670,203,198,447,3163,134,385,47,90,141,97,126,176,190,N/A
FORD,F-350 SD P/U CREW CAB L/BOX DRW 4X4,17,670,203,206,447,3347,134,385,47,90,141,97,126,176,190,N/A
FORD,F-350 SD P/U CREW CAB S/BOX,17,629,203,199,406,2848,134,344,47,90,141,97,126,174,171,N/A
FORD,F-350 SD P/U CREW CAB S/BOX 4X4,17,629,203,207,406,3036,134,344,47,90,141,97,126,174,171,N/A
FORD,F-350 SD P/U REG CAB L/BOX,17,583,203,198,360,2680,134,298,47,90,141,97,126,174,171,N/A
FORD,F-350 SD P/U REG CAB L/BOX 4X4,17,583,203,206,360,2874,134,298,47,90,141,97,126,174,171,N/A
FORD,F-350 SD P/U REG CAB L/BOX DRW,17,583,203,199,360,2860,134,298,47,90,141,97,126,176,190,N/A
FORD,F-350 SD P/U REG CAB L/BOX DRW 4X4,17,583,203,205,360,3069,134,298,47,90,141,97,126,176,190,N/A
FORD,F-350 SD P/U SUPERCAB L/BOX,17,640,203,198,417,2831,134,355,47,90,141,97,126,174,171,N/A
FORD,F-350 SD P/U SUPERCAB L/BOX 4X4,17,640,203,206,417,3017,134,355,47,90,141,97,126,174,171,N/A
FORD,F-350 SD P/U SUPERCAB L/BOX DRW,17,640,203,198,417,3052,134,355,47,90,141,97,126,176,190,N/A
FORD,F-350 SD P/U SUPERCAB L/BOX DRW 4X4,17,640,203,206,417,3242,134,355,47,90,141,97,126,176,190,N/A
FORD,F-350 SD P/U SUPERCAB S/BOX,17,599,203,198,376,2776,134,314,47,90,141,97,126,174,171,N/A
FORD,F-350 SD P/U SUPERCAB S/BOX 4X4,17,599,203,207,376,2968,134,314,47,90,141,97,126,174,171,N/A
FORD,F-450 SD P/U CREW CAB L/BOX DRW 4X4,17,670,203,206,447,3896,134,385,47,90,141,97,126,190,190,N/A
FORD,FUSION 4DR SEDAN,17,487,185,148,285,1575,122,50,35,84,116,94,110,159,159,59/41
FORD,FUSION 4DR SEDAN HYBRID,17,487,186,146,285,1664,122,50,35,84,116,94,110,158,158,59/41
FORD,FUSION 4DR SEDAN PHEV,17,487,186,146,285,1808,122,50,35,84,116,94,110,158,158,59/41
FORD,GT 2DR COUPE,17,476,200,111,271,1385,N/A,N/A,N/A,N/A,N/A,N/A,N/A,169,166,41/59
FORD,MUSTANG ECOBOOST 2DR CONVERTIBLE,14,478,192,139,272,1681,153,69,29,81,129,95,112,159,165,52/48
FORD,MUSTANG ECOBOOST 2DR COUPE,14,478,192,138,272,1607,153,63,29,81,117,95,112,158,165,52/48
FORD,MUSTANG GT 2DR CONVERTIBLE,14,478,192,139,272,1765,153,69,29,81,129,95,112,159,165,54/46
FORD,MUSTANG GT 2DR COUPE,14,478,192,138,272,1681,153,63,29,81,117,95,112,158,165,54/46
FORD,MUSTANG GT350/350R 2DR COUPE,14,482,193,138,272,1726,157,63,29,81,117,99,112,161,162,54/46
FORD,POLICE INTERCEPTOR UTILITY,19,505,200,178,303,N/A,132,196,39,101,132,86,117,170,170,N/A
FORD,POLICE RESPONDER HYBRID SEDAN,17,487,186,146,285,N/A,122,50,35,84,116,94,110,158,158,59/41
FORD,RANGER SUPERCAB 4WD,19,536,186,181,322,1974,129,277,40,87,117,93,123,156,156,57/43
FORD,RANGER SUPERCREW 4WD,19,536,186,181,322,2014,129,277,40,87,117,93,123,156,156,57/43
FORD,TRANSIT CONNECT VAN XL/XLT,13,481,184,179,306,1624,90,217,49,86,119,87,88,156,158,55/45
FORD,TRANSIT CONNECT WAGON XL/XLT/TITANIUM,13,481,184,179,306,1804,90,217,49,86,119,87,88,156,158,55/45
FORD,TRANSIT VAN 150 LONG WB LOW ROOF,13,604,207,211,375,2307,82,345,66,105,163,102,126,173,174,51/49
FORD,TRANSIT VAN 150 LONG WB MEDIUM ROOF,13,598,207,256,375,2375,82,345,66,105,163,102,120,173,174,51/49
FORD,TRANSIT VAN 150 REGULAR WB LOW ROOF,13,559,207,212,330,2261,82,300,66,105,163,102,126,173,174,51/49
FORD,TRANSIT VAN 150 REGULAR WB MEDIUM ROOF,13,553,207,256,330,2320,82,300,66,105,163,102,120,173,174,51/49
FORD,TRANSIT VAN 250 LONG WB EL HIGH ROOF,13,670,207,278,375,2510,82,417,66,105,163,102,193,173,174,51/49
FORD,TRANSIT VAN 250 LONG WB HIGH ROOF,13,598,207,280,375,2418,82,345,66,105,163,102,120,173,174,51/49
FORD,TRANSIT VAN 250 LONG WB LOW ROOF,13,604,207,211,375,2307,82,345,66,105,163,102,126,173,174,51/49
FORD,TRANSIT VAN 250 LONG WB MEDIUM ROOF,13,598,207,256,375,2375,82,345,66,105,163,102,120,173,174,51/49
FORD,TRANSIT VAN 250 REGULAR WB LOW ROOF,13,559,207,212,330,2261,82,300,66,105,163,102,126,173,174,51/49
FORD,TRANSIT VAN 250 REGULAR WB MEDIUM ROOF,13,553,207,256,330,2320,82,300,66,105,163,102,120,173,174,51/49
FORD,TRANSIT VAN 350 LONG WB EL HIGH ROOF,13,670,207,278,375,2608,82,417,66,105,163,102,193,173,174,51/49
FORD,TRANSIT VAN 350 LONG WB HIGH ROOF,13,598,207,280,375,2418,82,345,66,105,163,102,120,173,174,51/49
FORD,TRANSIT VAN 350 LONG WB LOW ROOF,13,604,207,211,375,2307,82,345,66,105,163,102,126,173,174,51/49
FORD,TRANSIT VAN 350 LONG WB MEDIUM ROOF,13,598,207,256,375,2375,82,345,66,105,163,102,120,173,174,51/49
FORD,TRANSIT VAN 350HD DRW EL HIGH ROOF,13,670,213,278,375,2751,82,417,66,105,163,102,193,173,167,51/49
FORD,TRANSIT WAGON 150 LOW ROOF,13,559,207,209,330,2550,82,300,66,105,163,102,126,173,174,56/44
FORD,TRANSIT WAGON 150 MID ROOF,13,553,207,251,330,2638,82,300,66,105,163,102,120,173,174,56/44
FORD,TRANSIT WAGON 350 HIGH ROOF,13,598,207,276,375,2857,82,345,66,105,163,102,120,173,174,56/44
FORD,TRANSIT WAGON 350 LOW ROOF,13,604,207,209,375,2732,82,345,66,105,163,102,126,173,174,56/44
FORD,TRANSIT WAGON 350 MID ROOF,13,598,207,252,375,2791,82,345,66,105,163,102,120,173,174,56/44
FORD,TRANSIT WAGON 350HD DRW HIGH ROOF,13,670,213,274,375,3114,82,417,66,105,163,102,193,173,167,56/44
GENESIS,G70 4DR SEDAN 2.0L,18,467,185,140,284,1673,137,54,34,82,111,80,104,159,159,51/49
GENESIS,G70 4DR SEDAN 3.3L,18,467,185,140,284,1775,137,54,34,82,111,80,104,159,159,54/46
GENESIS,G80 4DR SEDAN AWD 3.8,17,499,190,147,301,1948,142,56,35,85,110,85,113,164,167,52/48
GENESIS,G80 4DR SEDAN AWD 5.0,17,499,190,147,301,2126,142,56,35,85,110,85,113,164,167,52/48
GENESIS,G90 4DR SEDAN,19,522,189,151,317,2184,147,62,36,86,115,87,118,162,162,53/47
GENESIS,GV80 4DR SUV RWD,20,495,197,171,296,2135,144,173,39,93,113,88,111,167,169,49/51
GENESIS,GV80 4DR SUV AWD,20,495,197,171,296,2315,144,173,39,93,113,88,111,167,169,51/49
GMC,2500 SAVANA CARGO VAN LWB,3,620,202,208,394,2497,91,342,54,99,146,101,124,173,172,53/47
GMC,2500 SAVANA CARGO VAN SWB,3,569,202,207,343,2400,91,291,54,99,146,101,124,173,172,53/47
GMC,2500 SAVANA PASSENGER VAN SWB,3,569,202,207,343,2664,91,291,54,99,146,101,124,173,172,53/47
GMC,3500 SAVANA CARGO VAN LWB,3,620,202,208,394,2525,91,342,54,99,146,101,124,173,172,53/47
GMC,3500 SAVANA CARGO VAN SWB,3,569,202,207,343,2361,91,291,54,99,146,101,124,173,172,53/47
GMC,3500 SAVANA PASSENGER VAN LWB,3,620,202,208,394,2906,91,342,54,99,146,101,124,173,172,53/47
GMC,3500 SAVANA PASSENGER VAN SWB,3,569,202,207,343,2761,91,291,54,99,146,101,124,173,172,53/47
GMC,ACADIA 4DR SUV AWD,20,491,192,169,286,1923,119,196,43,82,102,94,112,164,164,57/43
GMC,ACADIA 4DR SUV AWD DENALI,20,491,192,169,286,1991,119,196,43,82,102,94,112,164,164,57/43
GMC,ACADIA 4DR SUV FWD,20,491,192,169,286,1779,119,196,43,82,102,94,112,164,164,57/43
GMC,CANYON CREW CAB L/BOX 2WD,14,571,189,179,357,1932,136,306,40,88,112,94,120,158,158,57/43
GMC,CANYON CREW CAB L/BOX 4X4,14,571,189,179,357,2032,136,306,40,88,112,94,120,158,158,57/43
GMC,CANYON CREW CAB S/BOX 2WD,14,540,189,179,326,1833,136,275,40,88,112,94,120,158,158,57/43
GMC,CANYON CREW CAB S/BOX 4X4,14,540,189,179,326,2001,136,275,40,88,112,94,120,158,158,57/43
GMC,CANYON EXTENDED CAB L/BOX 2WD,14,540,189,179,326,1791,136,275,40,88,112,94,120,158,158,57/43
GMC,CANYON EXTENDED CAB L/BOX 4X4,14,540,189,179,326,1891,136,275,40,88,112,94,120,158,158,57/43
GMC,SIERRA 1500 CREW CAB M/BOX 2WD,19,613,206,192,398,2129,131,343,48,93,130,95,121,173,173,58/42
GMC,SIERRA 1500 CREW CAB M/BOX 4WD,19,613,206,192,398,2217,131,343,48,93,130,95,121,173,173,58/42
GMC,SIERRA 1500 CREW CAB S/BOX 2WD,19,589,206,192,374,2097,131,319,48,93,130,95,121,173,173,58/42
GMC,SIERRA 1500 CREW CAB S/BOX 4WD,19,589,206,192,374,2193,131,319,48,93,130,95,121,173,173,58/42
GMC,SIERRA 1500 DOUBLE CAB M/BOX 2WD,19,589,206,192,374,2095,131,319,48,93,130,95,121,173,173,N/A
GMC,SIERRA 1500 DOUBLE CAB M/BOX 4WD,19,589,206,192,374,2193,131,319,48,93,130,95,121,173,173,N/A
GMC,SIERRA 1500 REG CAB M/BOX 2WD,19,583,206,192,354,1986,131,N/A,48,93,130,95,135,173,173,N/A
GMC,SIERRA 1500 REG CAB M/BOX 4WD,19,583,206,192,354,2083,131,N/A,48,93,130,95,135,173,173,N/A
GMC,SIERRA 2500HD CREW CAB L/BOX 2WD,19,676,208,203,437,2922,142,394,47,95,130,103,136,171,173,N/A
GMC,SIERRA 2500HD CREW CAB L/BOX 4X4,19,676,208,203,437,3053,142,394,47,95,130,103,136,171,173,N/A
GMC,SIERRA 2500HD CREW CAB M/BOX 2WD,19,635,208,203,404,2877,142,353,47,95,130,103,128,171,173,N/A
GMC,SIERRA 2500HD CREW CAB M/BOX 4X4,19,635,208,203,404,3009,142,353,47,95,130,103,128,171,173,N/A
GMC,SIERRA 2500HD DOUBLE CAB L/BOX 2WD,19,651,208,203,413,2880,142,370,47,95,130,103,136,171,173,N/A
GMC,SIERRA 2500HD DOUBLE CAB L/BOX 4X4,19,651,208,203,413,3011,142,370,47,95,130,103,136,171,173,N/A
GMC,SIERRA 2500HD DOUBLE CAB M/BOX 2WD,19,611,208,203,380,2825,142,329,47,95,130,103,128,171,173,N/A
GMC,SIERRA 2500HD DOUBLE CAB M/BOX 4X4,19,611,208,203,380,2969,142,329,47,95,130,103,128,171,173,N/A
GMC,SIERRA 2500HD REG CAB L/BOX 2WD,19,598,208,203,360,2687,142,317,47,95,130,103,136,171,173,N/A
GMC,SIERRA 2500HD REG CAB L/BOX 4X4,19,598,208,203,360,2829,142,317,47,95,130,103,136,171,173,N/A
GMC,SIERRA 3500HD CREW CAB L/BOX DRW 2WD,19,676,208,203,437,3124,142,394,47,95,130,103,136,171,173,N/A
GMC,SIERRA 3500HD CREW CAB L/BOX DRW 4X4,19,676,208,203,437,3253,142,394,47,95,130,103,136,171,173,57/43
GMC,SIERRA 3500HD CREW CAB L/BOX SRW 2WD,19,676,208,205,437,3119,142,394,47,95,130,103,136,171,173,57/43
GMC,SIERRA 3500HD CREW CAB L/BOX SRW 4X4,19,676,208,205,437,3249,142,394,47,95,130,103,136,171,173,57/43
GMC,SIERRA 3500HD CREW CAB M/BOX 2WD,19,635,208,203,404,2928,142,353,47,95,130,103,128,171,173,57/43
GMC,SIERRA 3500HD CREW CAB M/BOX 4X4,19,635,208,203,404,3065,142,353,47,95,130,103,128,171,173,57/43
GMC,SIERRA 3500HD DOUBLE CAB L/BOX DRW 2WD,19,651,208,203,413,3083,142,370,47,95,130,103,136,171,173,N/A
GMC,SIERRA 3500HD DOUBLE CAB L/BOX DRW 4X4,19,651,208,203,413,3211,142,370,47,95,130,103,136,171,173,N/A
GMC,SIERRA 3500HD DOUBLE CAB L/BOX SRW 2WD,19,651,208,205,413,3078,142,370,47,95,130,103,136,171,173,N/A
GMC,SIERRA 3500HD DOUBLE CAB L/BOX SRW 4X4,19,651,208,205,413,3206,142,370,47,95,130,103,136,171,173,N/A
GMC,SIERRA 3500HD REG CAB L/BOX DRW 2WD,19,598,208,203,360,2875,142,317,47,95,130,103,136,171,173,N/A
GMC,SIERRA 3500HD REG CAB L/BOX DRW 4X4,19,598,208,203,360,3010,142,317,47,95,130,103,136,171,173,N/A
GMC,SIERRA 3500HD REG CAB L/BOX SRW 2WD,19,598,208,205,360,2875,142,317,47,95,130,103,136,171,173,N/A
GMC,SIERRA 3500HD REG CAB L/BOX SRW 4X4,19,598,208,205,360,3010,142,317,47,95,130,103,136,171,173,N/A
GMC,TERRAIN 4DR SUV AWD,17,465,184,166,273,1643,120,171,40,89,97,94,97,158,158,57/43
GMC,TERRAIN 4DR SUV AWD DENALI,17,465,184,166,273,1724,120,171,40,89,97,94,97,158,158,57/43
GMC,TERRAIN 4DR SUV FWD,17,465,184,166,273,1564,120,171,40,89,97,94,97,158,158,58/42
GMC,YUKON 4DR SUV 4WD DENALI,14,518,204,189,295,2606,138,209,43,103,122,102,120,175,174,52/48
GMC,YUKON 4DR SUV 4WD SLE/SLT,14,518,204,189,295,2515,138,209,43,103,122,102,120,175,174,52/48
GMC,YUKON 4DR SUV RWD SLE/SLT,14,518,204,189,295,2408,138,209,43,103,122,102,120,175,174,52/48
GMC,YUKON-XL 4DR SUV 4WD DENALI,14,570,204,189,330,2713,138,261,43,103,122,103,137,175,174,51/49
GMC,YUKON-XL 4DR SUV 4WD SLE/SLT,14,570,204,189,330,2620,138,261,43,103,122,103,137,175,174,51/49
GMC,YUKON-XL 4DR SUV RWD SLE/SLT,14,570,204,189,330,2511,138,261,43,103,122,103,137,175,174,51/49
HONDA,ACCORD 4DR SEDAN 2.0 AUTOMATIC,18,488,191,145,283,1532,134,51,36,83,112,94,112,159,160,61/39
HONDA,ACCORD 4DR SEDAN 2.0 MANUAL,18,488,191,145,283,1501,134,51,36,83,112,94,112,159,160,61/39
HONDA,ACCORD 4DR SEDAN HYBRID,18,488,191,145,283,1524,134,51,36,83,112,94,112,159,160,61/39
HONDA,ACCORD 4DR SEDAN LX CVT,18,488,191,145,283,1433,134,51,36,83,112,94,112,159,160,61/39
HONDA,ACCORD 4DR SEDAN MANUAL,18,488,191,145,283,1447,134,51,36,83,112,94,112,159,160,61/39
HONDA,ACCORD 4DR SEDAN SPORT/EX-L/TOURING CVT,18,488,191,145,283,1462,134,51,36,83,112,94,112,159,160,61/39
HONDA,CIVIC 5DR HATCH,17,452,188,143,270,1323,117,94,33,79,109,91,91,155,156,62/38
